"date","total_amount_usd","total_amount_usd_diff","part_of_usd","part_of_usd_diff","ppi","ppi_diff","inflation","inflation_diff","avg_sal_uah","avg_sal_uah_diff","ipi","ipi_diff","fx_reserves","fx_reserves_diff","agro_ppi","agro_ppi_diff","gdp_pers_uah","gdp_pers_uah_diff","gdp_pers_usd","gdp_pers_usd_diff","unemployment","unemployment_diff","bop","bop_diff","rsi","rsi_diff","fdi","fdi_diff","gov_budg","gov_budg_diff","int_trade","int_trade_diff","state_debt_uah","state_debt_uah_diff","state_debt_usd","state_debt_usd_diff","exrate","ex_rate_diff"
"05.12.2013","2644.61","458.72","1954.86","243.33","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"06.12.2013","2233.42","-411.19","1709.8","-245.06","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"07.12.2013","2233.42","0","1709.8","0","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"08.12.2013","2233.42","0","1709.8","0","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"09.12.2013","1634.08","-599.34","1320.17","-389.63","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"10.12.2013","1393.7","-240.38","1056.29","-263.88","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"11.12.2013","1573.78","180.08","1257.71","201.42","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"12.12.2013","1797.16","223.38","1499.8","242.09","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"13.12.2013","1965.83","168.67","1476.76","-23.04","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"14.12.2013","1965.83","0","1476.76","0","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"15.12.2013","1965.83","0","1476.76","0","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"16.12.2013","2164.25","198.42","1850.27","373.51","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"17.12.2013","1955.54","-208.71","1662.26","-188.01","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"18.12.2013","1967.15","11.61","1647.57","-14.69","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"19.12.2013","2328.45","361.3","1964.58","317.01","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"20.12.2013","2324.06","-4.3899999999999","1902.28","-62.3","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"21.12.2013","2324.06","0","1902.28","0","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"22.12.2013","2324.06","0","1902.28","0","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"23.12.2013","2097.97","-226.09","1724.12","-178.16","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"24.12.2013","1831.05","-266.92","1522.15","-201.97","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"25.12.2013","582.91","-1248.14","490.22","-1031.93","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"26.12.2013","1728.55","1145.64","1513.84","1023.62","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"27.12.2013","2802.17","1073.62","2210.82","696.98","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"28.12.2013","2802.17","0","2210.82","0","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"29.12.2013","2802.17","0","2210.82","0","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"30.12.2013","2802.17","0","2210.82","0","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"31.12.2013","2802.17","0","2210.82","0","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"01.01.2014","2802.17","0","2210.82","0","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"02.01.2014","2802.17","0","2210.82","0","100.7","2","100.5","0.3","3619","351","100.1","2.7","20415.71","1603.78","111.4","10.2","31988","1076","4030","174","7.7","0.1","477","1112","110.1","10.7","991","-519","-64707.6","-18205.8","-6425","2602","584369.66","32369.16","73110.18","4049.69","7.993","0"
"03.01.2014","1560.71","-1241.46","1265.51","-945.31","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"04.01.2014","1560.71","0","1265.51","0","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"05.01.2014","1560.71","0","1265.51","0","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"06.01.2014","1560.71","0","1265.51","0","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"07.01.2014","1560.71","0","1265.51","0","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"08.01.2014","1364.59","-196.12","1153.45","-112.06","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"09.01.2014","1174.73","-189.86","849.91","-303.54","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"10.01.2014","1302.69","127.96","1074.76","224.85","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"11.01.2014","125.8","-1176.89","101.97","-972.79","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"12.01.2014","125.8","0","101.97","0","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"13.01.2014","1271.52","1145.72","1047.26","945.29","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"14.01.2014","1559.46","287.94","1301.65","254.39","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"15.01.2014","1865.26","305.8","1580.73","279.08","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"16.01.2014","1805.13","-60.13","1401.08","-179.65","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"17.01.2014","1481.95","-323.18","1247.69","-153.39","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"18.01.2014","1481.95","0","1247.69","0","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"19.01.2014","1481.95","0","1247.69","0","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"20.01.2014","713.9","-768.05","469.09","-778.6","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"21.01.2014","2560.66","1846.76","2250.94","1781.85","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"22.01.2014","3234.43","673.77","2726.48","475.54","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"23.01.2014","2432.44","-801.99","1860.6","-865.88","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"24.01.2014","2864.6","432.16","2566.45","705.85","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"25.01.2014","2864.6","0","2566.45","0","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"26.01.2014","2864.6","0","2566.45","0","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"27.01.2014","4443.82","1579.22","4160.02","1593.57","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"28.01.2014","5096.3","652.48","4737.12","577.1","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"29.01.2014","3163.22","-1933.08","2809.7","-1927.42","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"30.01.2014","3446.04","282.82","3039.51","229.81","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"31.01.2014","3679.81","233.77","3388.65","349.14","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"01.02.2014","3679.81","0","3388.65","0","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"02.02.2014","3679.81","0","3388.65","0","100.5","-0.2","100.2","-0.3","3148","-471","84.6","-15.5","17805.59","-2610.12","94.5","-16.9","31988","1076","4030","174","7.7","0.1","477","1112","87","-23.1","991","-519","-1606.7","63100.9","-6425","2602","585298.49","928.82999999996","73226.38","116.20000000001","7.993","0"
"03.02.2014","4575.85","896.04","4327.28","938.63","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","7.993","0"
"04.02.2014","1638.17","-2937.68","1355.34","-2971.94","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","7.993","0"
"05.02.2014","3140.51","1502.34","2624.91","1269.57","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","7.993","0"
"06.02.2014","1599.67","-1540.84","1278.41","-1346.5","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","7.993","0"
"07.02.2014","883.88","-715.79","634.53","-643.88","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","8.708","0.715"
"08.02.2014","883.88","0","634.53","0","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","8.708","0"
"09.02.2014","883.88","0","634.53","0","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","8.708","0"
"10.02.2014","955.26","71.38","715.69","81.16","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","8.5282","-0.1798"
"11.02.2014","1001.64","46.38","841.73","126.04","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","8.5532","0.025"
"12.02.2014","887.62","-114.02","733.8","-107.93","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","8.5507","-0.0024999999999995"
"13.02.2014","1202.99","315.37","963.41","229.61","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","8.5507","0"
"14.02.2014","2286.23","1083.24","2170.78","1207.37","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","8.6309","0.0802"
"15.02.2014","2286.23","0","2170.78","0","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","8.6309","0"
"16.02.2014","2286.23","0","2170.78","0","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","8.6309","0"
"17.02.2014","361.78","-1924.45","243.72","-1927.06","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","8.6405","0.0095999999999989"
"18.02.2014","1577.04","1215.26","1310.9","1067.18","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","8.6458","0.0053000000000001"
"19.02.2014","846.94","-730.1","667.07","-643.83","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","8.6869","0.0411"
"20.02.2014","1039.18","192.24","842.43","175.36","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","8.7852","0.0983"
"21.02.2014","742.36","-296.82","648.25","-194.18","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","8.838","0.0528"
"22.02.2014","742.36","0","648.25","0","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","8.838","0"
"23.02.2014","742.36","0","648.25","0","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","8.838","0"
"24.02.2014","1184.54","442.18","1004.18","355.93","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","8.938","0.1"
"25.02.2014","674.54","-510","549.99","-454.19","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","9.0377","0.099699999999999"
"26.02.2014","835.27","160.73","718.96","168.97","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","9.4269","0.3892"
"27.02.2014","856.46","21.19","587.88","-131.08","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","9.5179","0.090999999999999"
